eventID,year,month,day,longitude,latitude,magnitude,sigmaMagnitude
33001,2012,12,28,7.1437,45.8212,1.1804,0.2
33002,2012,12,28,10.6446,45.9843,1.7116,0.2
33003,2012,12,29,3.0021,45.7431,1.778,0.2
33004,2012,12,30,-0.9358,43.1109,1.778,0.2
33005,2012,12,30,6.6526,46.855,1.5788,0.2
33006,2012,12,30,3.9943,45.0395,1.778,0.2
33007,2012,12,30,7.2088,44.8452,1.9108,0.2
33008,2012,12,30,-1.481,43.1929,1.3132,0.2
33009,2012,12,30,-2.4406,42.6546,1.9108,0.2
33010,2012,12,30,-0.1966,43.0932,4.1,0.2
33011,2012,12,31,6.8456,46.0347,1.446,0.2
33012,2012,12,31,7.274,44.4691,2.442,0.2
33013,2012,12,31,3.1678,46.1815,1.8444,0.2
33014,2012,12,31,2.993,44.8872,1.9772,0.2
33015,2013,1,1,1.5194,42.8622,1.3796,0.2
33016,2013,1,1,6.4782,47.9274,1.8444,0.2
33017,2013,1,1,2.0077,42.7375,1.446,0.2
33018,2013,1,2,7.0628,46.7482,2.1764,0.2
33019,2013,1,2,-2.2027,47.371,1.9108,0.2
33020,2013,1,2,7.2643,45.9954,1.3796,0.2
33021,2013,1,2,7.6376,47.7083,1.2468,0.2
33022,2013,1,2,6.8582,45.9256,1.5788,0.2
33023,2013,1,2,9.0116,48.2347,2.3092,0.2
33024,2013,1,3,-1.6288,40.6139,1.9108,0.2
33025,2013,1,4,8.3525,43.7444,1.6452,0.2
33026,2013,1,4,10.881,47.3131,2.11,0.2
33027,2013,1,4,6.828,46.1385,1.446,0.2
33028,2013,1,4,9.9404,41.9021,2.1764,0.2
33029,2013,1,4,-2.6172,47.381,1.446,0.2
33030,2013,1,4,7.3936,47.31,1.7116,0.2
33031,2013,1,5,6.0201,46.4646,1.3132,0.2
33032,2013,1,5,7.6757,46.2018,2.442,0.2
33033,2013,1,5,-1.3343,43.0988,1.3132,0.2
33034,2013,1,5,1.0284,42.7614,2.5,0.2
33035,2013,1,5,0.2129,46.7072,1.9772,0.2
33036,2013,1,5,5.9816,50.7877,2.6,0.2
33037,2013,1,5,0.1703,45.0419,1.6452,0.2
33038,2013,1,5,4.3069,52.9493,2.3092,0.2
33039,2013,1,5,-0.7062,43.4058,2.0436,0.2
33040,2013,1,6,7.2549,44.7717,1.446,0.2
33041,2013,1,6,7.6743,44.8878,1.1804,0.2
33042,2013,1,6,6.6043,45.4265,1.446,0.2
33043,2013,1,6,2.6563,41.8507,1.5124,0.2
33044,2013,1,6,7.367,50.3753,1.9772,0.2
33045,2013,1,6,-2.3414,45.8675,1.9772,0.2
33046,2013,1,6,-0.3957,47.6154,1.9108,0.2
33047,2013,1,6,6.3746,44.0343,1.3796,0.2
33048,2013,1,7,6.6373,44.7675,4,0.1
33049,2013,1,7,1.7809,42.5307,1.114,0.2
33050,2013,1,7,5.4556,50.5257,2.2428,0.2
33051,2013,1,7,8.4987,44.5445,1.6452,0.2
33052,2013,1,8,-0.7884,42.8464,1.2468,0.2
33053,2013,1,8,6.726,47.3679,2.2428,0.2
33054,2013,1,9,8.4339,46.3585,1.9108,0.2
33055,2013,1,9,2.0223,42.431,1.3796,0.2
33056,2013,1,10,10.9569,45.7703,2.0436,0.2
33057,2013,1,10,2.3502,42.3135,1.6452,0.2
33058,2013,1,11,7.1257,44.0444,1.446,0.2
33059,2013,1,11,2.8808,44.7375,1.5788,0.2
33060,2013,1,11,0.4169,42.9224,1.3796,0.2
33061,2013,1,11,7.1762,46.2272,1.778,0.2
33062,2013,1,11,-0.9231,42.8873,1.5788,0.2
33063,2013,1,11,3.6511,45.2948,1.7116,0.2
33064,2013,1,12,7.8873,44.1278,1.3796,0.2
33065,2013,1,12,6.4977,46.3994,2.3756,0.2
33066,2013,1,13,3.0613,43.104,1.5124,0.2
33067,2013,1,13,-3.4344,47.9622,1.5124,0.2
33068,2013,1,13,3.237,42.2681,1.5788,0.2
33069,2013,1,13,7.4374,48.1971,1.5788,0.2
33070,2013,1,13,10.5313,46.9952,1.9108,0.2
33071,2013,1,13,6.5827,48.1108,1.9108,0.2
33072,2013,1,14,2.7751,46.2149,1.6452,0.2
33073,2013,1,14,-2.8435,40.8211,1.778,0.2
33074,2013,1,14,0.3525,40.8835,1.5124,0.2
33075,2013,1,14,1.7779,42.5394,1.2468,0.2
33076,2013,1,14,7.2957,44.3414,1.6452,0.2
33077,2013,1,14,-0.9459,49.7192,2.3092,0.2
33078,2013,1,14,3.3018,41.8143,1.778,0.2
33079,2013,1,14,-0.905,43.2248,1.446,0.2
33080,2013,1,15,7.1334,45.0939,1.3796,0.2
33081,2013,1,15,0.2679,42.5834,2.3756,0.2
33082,2013,1,15,2.1025,42.6665,1.5788,0.2
33083,2013,1,15,7.1117,46.8897,1.7116,0.2
33084,2013,1,15,-1.0139,42.8863,1.6452,0.2
33085,2013,1,16,8.1378,49.153,1.5788,0.2
33086,2013,1,16,7.0104,47.6587,1.7116,0.2
33087,2013,1,17,-0.7633,43.0877,1.778,0.2
33088,2013,1,18,-1.3532,52.7418,2.442,0.2
33089,2013,1,18,7.4922,50.0524,1.9772,0.2
33090,2013,1,18,7.8961,44.1229,1.8444,0.2
33091,2013,1,19,0.1889,46.6829,1.778,0.2
33092,2013,1,19,-1.024,43.2143,1.3132,0.2
33093,2013,1,19,7.8236,48.4747,2.11,0.2
33094,2013,1,20,-0.9686,46.752,1.5788,0.2
33095,2013,1,20,5.7608,45.0267,1.2468,0.2
33096,2013,1,20,2.1433,42.4389,1.3796,0.2
33097,2013,1,20,6.4931,45.2939,1.0476,0.2
33098,2013,1,20,5.968,51.097,2.8,0.2
33099,2013,1,20,0.7318,42.3296,1.9772,0.2
33100,2013,1,22,1.8664,42.0701,1.778,0.2
33101,2013,1,22,5.8186,43.8542,2.0436,0.2
33102,2013,1,22,7.3763,50.3788,2.1764,0.2
33103,2013,1,23,3.5423,41.8756,1.9772,0.2
33104,2013,1,23,7.0321,45.6885,1.5124,0.2
33105,2013,1,23,7.2804,44.4201,2.0436,0.2
33106,2013,1,24,1.4238,42.5289,1.8444,0.2
33107,2013,1,25,7.6202,47.2498,1.7116,0.2
33108,2013,1,25,-1.0716,43.1378,1.2468,0.2
33109,2013,1,25,-1.3912,43.0897,1.778,0.2
33110,2013,1,25,10.537,44.1888,4.3,0.2
33111,2013,1,26,6.6618,44.0634,1.8444,0.2
33112,2013,1,26,7.6833,47.4518,1.778,0.2
33113,2013,1,26,0.8048,42.7692,1.5124,0.2
33114,2013,1,26,7.7461,43.5925,1.9772,0.2
33115,2013,1,26,0.8814,42.5716,1.7116,0.2
33116,2013,1,26,8.1238,49.1616,2.0436,0.2
33117,2013,1,26,7.1426,46.2126,1.7116,0.2
33118,2013,1,27,6.6176,50.8089,2.0436,0.2
33119,2013,1,27,-1.1426,42.6883,1.446,0.2
33120,2013,1,27,-1.0087,43.1019,1.7116,0.2
33121,2013,1,27,7.1502,44.1193,1.5788,0.2
33122,2013,1,27,6.4976,45.4031,1.6452,0.2
33123,2013,1,27,9.9218,44.1482,2.11,0.2
33124,2013,1,28,0.0128,46.7996,1.9772,0.2
33125,2013,1,28,-4.4853,47.8337,2.3756,0.2
33126,2013,1,28,2.1366,42.7974,1.3796,0.2
33127,2013,1,29,7.4369,49.9968,2.1764,0.2
33128,2013,1,29,2.1128,41.0805,1.6452,0.2
33129,2013,1,29,2.2662,42.6184,1.5124,0.2
33130,2013,1,29,1.6837,42.6621,1.5124,0.2
33131,2013,1,29,6.9941,51.6249,2.2428,0.2
33132,2013,1,29,1.1376,42.99,1.3132,0.2
33133,2013,1,29,-1.2767,42.7978,1.5124,0.2
33134,2013,1,29,8.5906,44.1271,2.8,0.2
33135,2013,1,30,-1.9531,48.4201,1.9772,0.2
33136,2013,1,30,-0.736,42.9113,1.1804,0.2
33137,2013,1,30,3.3414,45.0505,1.9772,0.2
33138,2013,1,30,2.0442,42.7342,1.446,0.2
33139,2013,1,31,7.2935,44.3545,1.446,0.2
33140,2013,1,31,0.2114,42.1279,1.6452,0.2
33141,2013,1,31,7.0538,44.4837,1.6452,0.2
33142,2013,2,1,-0.1435,40.4129,1.9772,0.2
33143,2013,2,1,1.859,46.5253,1.6452,0.2
33144,2013,2,1,-2.067,42.9033,1.9772,0.2
33145,2013,2,2,6.9891,44.134,1.446,0.2
33146,2013,2,2,7.7486,45.9104,2.3756,0.2
33147,2013,2,2,-0.8643,42.7966,1.8444,0.2
33148,2013,2,2,-5.5217,47.9438,1.9772,0.2
33149,2013,2,2,7.6234,44.0978,1.9772,0.2
33150,2013,2,3,-1.8206,41.7192,3,0.2
33151,2013,2,3,7.5663,47.98,1.5124,0.2
33152,2013,2,3,-0.7916,43.045,1.3796,0.2
33153,2013,2,3,-3.366,48.1547,1.6452,0.2
33154,2013,2,3,7.0625,44.1103,1.5124,0.2
33155,2013,2,3,6.894,43.9352,1.778,0.2
33156,2013,2,3,0.324,42.8691,1.5124,0.2
33157,2013,2,4,7.1686,47.3614,1.8444,0.2
33158,2013,2,4,1.8501,46.518,1.8444,0.2
33159,2013,2,4,1.1239,42.6785,1.3132,0.2
33160,2013,2,4,-1.8731,46.9093,2.11,0.2
33161,2013,2,6,-1.9459,48.3654,1.8444,0.2
33162,2013,2,6,-1.0296,43.1297,1.3796,0.2
33163,2013,2,6,2.2646,42.747,2.11,0.2
33164,2013,2,6,1.7591,42.5414,1.3132,0.2
33165,2013,2,7,6.5864,46.1944,1.5124,0.2
33166,2013,2,7,0.6704,42.6055,1.446,0.2
33167,2013,2,7,7.3563,45.0833,1.9772,0.2
33168,2013,2,7,6.5299,53.4078,2.9,0.2
33169,2013,2,8,7.2212,44.5495,2.2428,0.2
33170,2013,2,8,7.3851,48.0244,1.5788,0.2
33171,2013,2,8,-2.7334,43.2604,1.7116,0.2
33172,2013,2,8,1.7747,42.1048,1.7116,0.2
33173,2013,2,8,-0.6965,42.6882,1.446,0.2
33174,2013,2,9,-1.2871,42.8241,1.446,0.2
33175,2013,2,9,10.0486,44.5748,1.5788,0.2
33176,2013,2,9,7.4916,43.465,1.6452,0.2
33177,2013,2,9,7.2821,50.0124,1.2468,0.2
33178,2013,2,10,3.0023,45.6907,1.3796,0.2
33179,2013,2,10,7.3543,43.7296,1.3132,0.2
33180,2013,2,10,7.7763,48.4283,1.446,0.2
33181,2013,2,10,7.8245,48.136,1.114,0.2
33182,2013,2,11,6.7877,47.3523,1.7116,0.2
33183,2013,2,11,0.9892,42.8617,1.3796,0.2
33184,2013,2,11,-1.0976,48.3991,2.1764,0.2
33185,2013,2,12,7.3168,44.3098,1.446,0.2
33186,2013,2,12,1.4252,42.434,2.2428,0.2
33187,2013,2,12,2.1384,46.3247,1.7116,0.2
33188,2013,2,13,0.8089,42.4807,1.9108,0.2
33189,2013,2,14,-6.9785,42.48,2.2428,0.2
33190,2013,2,14,-0.8955,42.8113,1.1804,0.2
33191,2013,2,14,-1.7717,42.749,1.9108,0.2
33192,2013,2,14,1.7739,42.8889,1.7116,0.2
33193,2013,2,14,2.9272,46.0343,1.778,0.2
33194,2013,2,15,-0.5774,48.3489,2.6,0.2
33195,2013,2,15,7.1588,45.9089,1.8444,0.2
33196,2013,2,15,-2.3346,43.545,1.778,0.2
33197,2013,2,15,6.6732,46.8582,2.442,0.2
33198,2013,2,16,7.0695,46.1726,1.2468,0.2
33199,2013,2,17,-0.8221,42.6981,1.7116,0.2
33200,2013,2,17,-2.8233,47.6803,1.5788,0.2
33201,2013,2,17,-1.3999,42.8316,1.2468,0.2
33202,2013,2,17,8.1167,49.1549,2.1764,0.2
33203,2013,2,17,-1.5696,43.6442,1.2468,0.2
33204,2013,2,18,-0.7175,42.9281,1.7116,0.2
33205,2013,2,19,-1.2085,42.9128,1.2468,0.2
33206,2013,2,19,0.6059,42.7306,1.778,0.2
33207,2013,2,19,-1.5065,47.5797,2.2428,0.2
33208,2013,2,19,6.1807,48.5465,1.8444,0.2
33209,2013,2,20,-0.3771,39.3208,2.1764,0.2
33210,2013,2,20,-1.8863,48.2727,2.6,0.2
33211,2013,2,20,5.0165,44.56,2.2428,0.2
33212,2013,2,20,9.9611,44.3803,2.0436,0.2
33213,2013,2,21,10.6702,47.0592,1.9772,0.2
33214,2013,2,21,-1.3209,42.8352,1.8444,0.2
33215,2013,2,21,1.33,40.9023,1.8444,0.2
33216,2013,2,21,-2.7239,42.1748,1.9772,0.2
33217,2013,2,21,-1.7375,42.7339,2.3092,0.2
33218,2013,2,21,7.2075,44.7141,2.0436,0.2
33219,2013,2,22,7.4372,43.9036,1.9772,0.2
33220,2013,2,22,10.6078,44.8593,1.9108,0.2
33221,2013,2,22,6.8087,51.6351,2.3092,0.2
33222,2013,2,23,4.7841,43.8484,1.446,0.2
33223,2013,2,23,-2.3998,46.0018,1.9108,0.2
33224,2013,2,23,7.1632,45.7954,2.0436,0.2
33225,2013,2,24,2.7747,45.9462,1.6452,0.2
33226,2013,2,24,7.4533,42.5694,1.6452,0.2
33227,2013,2,25,7.4341,45.3362,3,0.2
33228,2013,2,25,7.4427,44.2867,1.5788,0.2
33229,2013,2,25,4.2615,41.8479,3.7,0.2
33230,2013,2,25,1.8796,46.5526,1.5788,0.2
33231,2013,2,25,-4.1235,47.8126,1.778,0.2
33232,2013,2,25,0.6092,42.6499,2.11,0.2
33233,2013,2,25,-1.3935,42.8201,2.11,0.2
33234,2013,2,25,6.2417,45.9187,1.8444,0.2
33235,2013,2,25,10.129,45.6737,2.6,0.2
33236,2013,2,26,6.1952,50.5772,1.5788,0.2
33237,2013,2,26,2.043,42.4856,0.9148,0.2
33238,2013,2,26,7.217,49.7006,2.3756,0.2
33239,2013,2,26,8.5414,46.3904,2.3092,0.2
33240,2013,2,26,7.7014,44.6787,1.8444,0.2
33241,2013,2,26,7.2124,44.4502,1.3132,0.2
33242,2013,2,26,7.2215,44.165,1.5124,0.2
33243,2013,2,27,8.1667,49.1562,1.6452,0.2
33244,2013,2,27,-1.6659,43.4652,1.6452,0.2
33245,2013,2,27,10.0033,46.4265,2.1764,0.2
33246,2013,2,28,1.2751,42.6071,1.5788,0.2
33247,2013,2,28,4.3506,47.9368,2.5,0.2
33248,2013,2,28,6.8601,44.208,1.1804,0.2
33249,2013,3,1,7.4219,48.2096,1.8444,0.2
33250,2013,3,1,2.8061,43.9876,1.8444,0.2
33251,2013,3,1,7.562,47.2477,1.778,0.2
33252,2013,3,2,2.5265,42.7997,1.3132,0.2
33253,2013,3,2,5.8588,51.172,1.8444,0.2
33254,2013,3,3,-2.2519,42.6418,1.9108,0.2
33255,2013,3,3,2.7881,45.8675,1.6452,0.2
33256,2013,3,3,7.5779,43.7704,1.1804,0.2
33257,2013,3,3,7.2056,44.3206,1.6452,0.2
33258,2013,3,3,6.6916,46.3795,1.446,0.2
33259,2013,3,4,7.0628,46.8555,1.446,0.2
33260,2013,3,4,-4.2063,48.2711,2.442,0.2
33261,2013,3,5,3.5009,46.4608,1.446,0.2
33262,2013,3,5,9.2969,47.1469,2.2428,0.2
33263,2013,3,5,-2.555,48.693,1.9108,0.2
33264,2013,3,6,0.6915,46.9488,1.778,0.2
33265,2013,3,6,6.8797,46.0319,1.3796,0.2
33266,2013,3,6,7.6849,46.1961,1.8444,0.2
33267,2013,3,6,-4.5799,48.4695,2.5,0.2
33268,2013,3,6,7.6976,47.7618,1.5124,0.2
33269,2013,3,6,-1.7188,46.0991,3.3,0.2
33270,2013,3,7,7.2001,47.9769,1.778,0.2
33271,2013,3,7,5.7636,47.2827,1.8444,0.2
33272,2013,3,8,7.6021,47.5702,1.446,0.2
33273,2013,3,8,-0.9663,43.0166,1.3796,0.2
33274,2013,3,9,2.827,42.8297,1.5788,0.2
33275,2013,3,9,-1.2831,42.8334,1.6452,0.2
33276,2013,3,9,2.2317,42.7449,2.1764,0.2
33277,2013,3,9,-0.1059,40.3741,1.9772,0.2
33278,2013,3,9,-0.1466,46.9922,1.5124,0.2
33279,2013,3,9,1.4084,42.4393,1.9772,0.2
33280,2013,3,10,8.366,48.2771,1.778,0.2
33281,2013,3,10,7.4345,48.195,1.6452,0.2
33282,2013,3,10,6.2033,50.857,1.5124,0.2
33283,2013,3,11,7.2684,47.0298,1.7116,0.2
33284,2013,3,11,0.373,40.8627,1.7116,0.2
33285,2013,3,11,7.9912,44.5253,1.778,0.2
33286,2013,3,11,7.0942,44.4877,2.11,0.2
33287,2013,3,11,6.9176,51.6864,2.2428,0.2
33288,2013,3,11,-0.5435,46.9003,2.0436,0.2
33289,2013,3,12,6.4564,45.3913,1.446,0.2
33290,2013,3,12,-1.125,43.2978,1.6452,0.2
33291,2013,3,12,9.0529,48.3205,1.9108,0.2
33292,2013,3,12,-0.8089,42.8115,1.3796,0.2
33293,2013,3,13,7.7895,43.6603,1.778,0.2
33294,2013,3,13,7.7502,47.4792,1.5124,0.2
33295,2013,3,13,7.6008,43.995,2.2428,0.2
33296,2013,3,14,7.8801,47.9498,1.446,0.2
33297,2013,3,14,7.0417,45.5858,1.5124,0.2
33298,2013,3,14,-1.9536,40.7713,2.3092,0.2
33299,2013,3,14,9.9312,44.4525,2.3756,0.2
33300,2013,3,14,8.5546,43.9275,1.778,0.2
33301,2013,3,15,2.7852,46.1539,1.778,0.2
33302,2013,3,15,7.3511,45.8457,1.6452,0.2
33303,2013,3,16,-0.3798,39.3322,2.11,0.2
33304,2013,3,16,6.8423,47.2445,1.6452,0.2
33305,2013,3,17,8.459,49.9932,1.8444,0.2
33306,2013,3,17,7.6835,48.1244,1.5788,0.2
33307,2013,3,17,2.2379,42.457,2.1764,0.2
33308,2013,3,17,-0.6298,43.4852,1.6452,0.2
33309,2013,3,17,-2.6798,43.1537,1.9108,0.2
33310,2013,3,18,-0.9924,43.1803,1.3796,0.2
33311,2013,3,18,2.5322,42.8123,1.2468,0.2
33312,2013,3,18,2.0241,42.8292,1.446,0.2
33313,2013,3,18,1.9765,46.6472,1.5788,0.2
33314,2013,3,19,0.7878,42.5726,1.5124,0.2
33315,2013,3,19,7.7672,48.3929,1.5124,0.2
33316,2013,3,19,6.4773,45.4832,1.3132,0.2
33317,2013,3,20,2.5536,42.7928,1.3132,0.2
33318,2013,3,20,0.2599,48.2006,1.5124,0.2
33319,2013,3,20,6.9261,45.2282,1.2468,0.2
33320,2013,3,21,6.2636,45.917,1.446,0.2
33321,2013,3,21,-5.4571,47.7583,1.778,0.2
33322,2013,3,21,0.2979,42.8931,1.446,0.2
33323,2013,3,21,7.2552,44.3764,1.9108,0.2
33324,2013,3,21,-1.0173,42.8017,1.7116,0.2
33325,2013,3,22,0.6421,42.6846,1.7116,0.2
33326,2013,3,23,-1.7966,42.8551,3.6,0.2
33327,2013,3,24,6.2756,43.9331,1.9108,0.2
33328,2013,3,24,6.9923,43.913,1.9108,0.2
33329,2013,3,24,4.7942,45.2027,2.11,0.2
33330,2013,3,25,7.0572,45.7901,1.7116,0.2
33331,2013,3,26,-0.8328,43.0662,1.5124,0.2
33332,2013,3,26,6.9189,46.1772,1.5788,0.2
33333,2013,3,26,7.2074,47.1065,1.9108,0.2
33334,2013,3,26,6.0484,49.0644,1.9772,0.2
33335,2013,3,26,0.0724,47.8815,1.6452,0.2
33336,2013,3,26,-2.4541,42.2234,1.8444,0.2
33337,2013,3,27,5.4433,46.1085,1.6452,0.2
33338,2013,3,27,-0.9139,42.8498,1.3796,0.2
33339,2013,3,27,-0.9745,43.3752,1.446,0.2
33340,2013,3,27,5.8109,50.4391,1.8444,0.2
33341,2013,3,27,7.3924,46.8909,1.5124,0.2
33342,2013,3,27,6.8531,45.947,1.3132,0.2
33343,2013,3,28,6.7753,47.8193,1.778,0.2
33344,2013,3,28,6.8625,51.6231,2.3092,0.2
33345,2013,3,29,7.7981,43.111,1.7116,0.2
33346,2013,3,29,8.0883,49.2121,1.5788,0.2
33347,2013,3,29,7.4726,46.38,1.9772,0.2
33348,2013,3,29,7.4088,48.207,1.5788,0.2
33349,2013,3,30,9.5991,44.5346,1.7116,0.2
33350,2013,3,30,6.8238,45.4724,1.114,0.2
33351,2013,3,30,2.0471,42.8611,1.1804,0.2
33352,2013,3,30,7.4721,44.6453,2.442,0.2
33353,2013,3,31,7.357,45.861,1.5788,0.2
33354,2013,3,31,3.6699,46.763,1.3132,0.2
33355,2013,3,31,7.5272,50.1461,1.778,0.2
33356,2013,3,31,-0.8761,43.1016,1.7116,0.2
33357,2013,3,31,8.0829,46.397,1.778,0.2
33358,2013,3,31,5.7303,47.3012,1.9772,0.2
33359,2013,4,1,6.5865,46.2427,1.6452,0.2
33360,2013,4,1,2.7631,46.1679,1.6452,0.2
33361,2013,4,1,6.9517,44.4528,1.5124,0.2
33362,2013,4,1,-0.8137,42.7381,1.9108,0.2
33363,2013,4,1,7.4858,46.1391,2.0436,0.2
33364,2013,4,2,1.6478,42.2599,1.9772,0.2
33365,2013,4,3,7.5387,48.073,1.5788,0.2
33366,2013,4,3,2.0246,42.4695,2.6,0.2
33367,2013,4,3,7.1638,47.1344,1.8444,0.2
33368,2013,4,3,0.4142,46.3115,2.11,0.2
33369,2013,4,3,-0.3673,43.0534,1.778,0.2
33370,2013,4,3,-0.7643,48.896,2.11,0.2
33371,2013,4,4,2.6306,41.5615,2.11,0.2
33372,2013,4,4,7.5973,47.6956,1.5788,0.2
33373,2013,4,5,7.0866,45.8036,1.0476,0.2
33374,2013,4,5,-4.6667,47.2293,1.9772,0.2
33375,2013,4,5,7.6426,41.8471,3.4,0.2
33376,2013,4,6,7.9534,47.8295,1.446,0.2
33377,2013,4,6,7.6324,48.3803,1.7116,0.2
33378,2013,4,6,7.1076,44.5231,1.446,0.2
33379,2013,4,6,6.0754,45.9176,3.2,0.1
33380,2013,4,6,6.9926,46.1454,2.1764,0.2
33381,2013,4,6,7.3756,46.1389,2.3756,0.2
33382,2013,4,7,-2.6301,47.1393,1.7116,0.2
33383,2013,4,7,7.3641,44.22,3.2,0.2
33384,2013,4,7,-1.01,43.4878,1.1804,0.2
33385,2013,4,7,7.4677,45.2939,2.442,0.2
33386,2013,4,7,-4.2319,47.0766,2.0436,0.2
33387,2013,4,7,6.6743,44.9456,1.2468,0.2
33388,2013,4,8,6.5805,45.3788,1.5124,0.2
33389,2013,4,8,-0.919,44.8264,1.9108,0.2
33390,2013,4,8,-0.8281,43.0506,1.778,0.2
33391,2013,4,9,7.334,47.8412,2.0436,0.2
33392,2013,4,9,7.3612,50.3791,2.3092,0.2
33393,2013,4,10,6.603,45.0421,1.6452,0.2
33394,2013,4,10,0.391,42.7392,1.9772,0.2
33395,2013,4,10,6.6698,44.5406,1.778,0.2
33396,2013,4,10,7.7103,50.2149,1.7116,0.2
33397,2013,4,11,6.8404,44.0469,1.7116,0.2
33398,2013,4,11,7.2337,44.8647,1.3796,0.2
33399,2013,4,11,6.95,44.4563,1.8444,0.2
33400,2013,4,11,7.712,47.8308,1.5788,0.2
33401,2013,4,12,6.3712,45.4437,1.3132,0.2
33402,2013,4,12,-6.2385,41.5718,2.11,0.2
33403,2013,4,12,-0.0431,43.0905,1.7116,0.2
33404,2013,4,12,5.9713,47.5881,1.8444,0.2
33405,2013,4,12,6.4977,47.9493,1.5788,0.2
33406,2013,4,13,6.7591,44.7963,2.2428,0.2
33407,2013,4,13,1.4368,42.3665,1.446,0.2
33408,2013,4,13,5.7678,44.9111,1.114,0.2
33409,2013,4,13,1.93,41.6475,1.778,0.2
33410,2013,4,13,7.3644,43.697,1.8444,0.2
33411,2013,4,13,1.2929,49.8931,2.1764,0.2
33412,2013,4,14,7.8706,43.5793,1.5788,0.2
33413,2013,4,14,1.7771,42.7347,2.7,0.2
33414,2013,4,14,10.1573,45.6641,2.2428,0.2
33415,2013,4,14,7.2435,44.579,2.11,0.2
33416,2013,4,14,9.628,44.5581,2.3092,0.2
33417,2013,4,14,-2.6338,42.1154,1.7116,0.2
33418,2013,4,15,6.7353,43.5598,1.3132,0.2
33419,2013,4,15,9.6937,46.7265,1.7116,0.2
33420,2013,4,15,-1.2708,46.0812,1.9772,0.2
33421,2013,4,15,8.59,44.1834,1.9772,0.2
33422,2013,4,17,6.8813,46.0263,1.9772,0.2
33423,2013,4,17,6.647,45.5597,2.11,0.2
33424,2013,4,17,6.6987,44.5157,2.11,0.2
33425,2013,4,17,-0.5647,43.4166,1.5788,0.2
33426,2013,4,18,2.799,45.9689,2.11,0.2
33427,2013,4,18,8.5376,44.5573,1.778,0.2
33428,2013,4,18,7.4013,50.3386,2.442,0.2
33429,2013,4,18,3.7535,44.771,1.8444,0.2
33430,2013,4,18,6.4762,47.9248,1.7116,0.2
33431,2013,4,18,-0.7577,43.057,1.3132,0.2
33432,2013,4,18,0.1752,42.9196,1.446,0.2
33433,2013,4,18,7.5883,47.5579,2.0436,0.2
33434,2013,4,19,6.5998,43.5635,1.3796,0.2
33435,2013,4,20,-2.4497,46.0887,2.11,0.2
33436,2013,4,20,-0.4493,43.0773,1.5788,0.2
33437,2013,4,20,-2.7754,48.2222,1.9772,0.2
33438,2013,4,20,6.8243,51.5832,2.2428,0.2
33439,2013,4,20,10.1228,47.2519,3.3,0.1
33440,2013,4,20,-1.7204,42.7405,3.7,0.2
33441,2013,4,20,6.8555,48.7124,1.5124,0.2
33442,2013,4,20,7.1706,46.2312,1.7116,0.2
33443,2013,4,20,6.8409,46.8688,1.5788,0.2
33444,2013,4,20,1.2685,42.87,1.5788,0.2
33445,2013,4,21,-3.5865,48.1748,1.5124,0.2
33446,2013,4,21,0.7785,42.5908,1.5124,0.2
33447,2013,4,21,-0.8109,42.9469,1.6452,0.2
33448,2013,4,21,6.4144,43.7525,1.2468,0.2
33449,2013,4,21,8.3824,49.9581,1.8444,0.2
33450,2013,4,22,-0.7011,42.7501,1.778,0.2
33451,2013,4,22,7.373,45.8407,1.446,0.2
33452,2013,4,22,1.0481,42.5738,1.7116,0.2
33453,2013,4,22,-2.0449,47.2763,1.778,0.2
33454,2013,4,23,7.6934,48.1852,1.8444,0.2
33455,2013,4,23,7.8628,47.9931,1.2468,0.2
33456,2013,4,24,6.8676,46.0364,1.7116,0.2
33457,2013,4,24,-0.5963,43.1313,1.778,0.2
33458,2013,4,24,7.9306,49.9881,1.778,0.2
33459,2013,4,25,7.5166,46.333,1.3796,0.2
33460,2013,4,25,7.0076,45.0205,1.5124,0.2
33461,2013,4,25,-0.2855,42.8095,1.6452,0.2
33462,2013,4,25,8.0315,48.483,1.3796,0.2
33463,2013,4,26,7.4897,47.7292,1.5124,0.2
33464,2013,4,26,6.5891,45.4766,1.6452,0.2
33465,2013,4,26,6.6807,44.5321,1.446,0.2
33466,2013,4,27,5.5313,50.9485,1.8444,0.2
33467,2013,4,27,6.0386,47.2761,1.6452,0.2
33468,2013,4,27,1.4408,42.4675,1.3796,0.2
33469,2013,4,28,-1.2785,43.1342,2.8,0.2
33470,2013,4,28,8.0931,49.2111,1.6452,0.2
33471,2013,4,28,8.2752,48.0682,1.5124,0.2
33472,2013,4,28,0.1787,42.9232,1.2468,0.2
33473,2013,4,28,0.488,39.9907,1.7116,0.2
33474,2013,4,29,9.0174,44.8247,2.1764,0.2
33475,2013,4,29,-0.2312,43.0548,2.3756,0.2
33476,2013,4,29,5.5331,43.5195,1.9772,0.2
33477,2013,4,30,-3.8885,41.0195,1.8444,0.2
33478,2013,4,30,6.983,45.8407,1.9772,0.2
33479,2013,4,30,6.5002,43.7888,1.9772,0.2
33480,2013,4,30,7.3661,49.6625,2.0436,0.2
33481,2013,4,30,10.5854,45.8374,2.3756,0.2
33482,2013,4,30,0.3938,42.9135,1.3796,0.2
33483,2013,4,30,6.1709,44.1255,1.5788,0.2
33484,2013,5,1,-2.3082,40.1813,1.7116,0.2
33485,2013,5,1,4.3457,46.9415,1.5124,0.2
